x,y
0.3997064213540208,0.26757106680251985
1.9028111859242542,1.0155481974585336
2.0686005038919624,0.795811947387525
4.746598739386907,-1.0175517990316414
3.4073536672821896,-0.1527496972110085
3.435786039990624,-0.2973383939329287
4.82559763745587,-0.8394329113726502
3.548408718003478,-0.5370739533232348
1.6531559196775698,0.8995101908992648
4.102099188224297,-0.9208291757044453
1.4778942405176978,0.7095754199609772
2.4494222984538387,0.6166179766707635
6.079556576563583,-0.221741286548701
1.5365915317760825,0.9980598477326692
4.651564155110847,-1.11558913930283
1.724661922789029,0.9212379729923234
4.269469214249888,-1.0799978423022094
6.161481720268434,-0.3159129162549447
4.892690165519203,-0.9596958143193043
5.847222735191781,-0.41241527988021365
1.1625386609398998,0.9659120727138728
2.3071711836741775,0.7001912317304971
5.218277769188432,-0.8185125944458017
5.615799146858345,-0.6407621470239544
0.7469788872038049,0.6765148521159616
4.385996967869347,-0.6908080847451168
3.146991412854033,0.022340859554214564
1.8616289418060779,1.0289590730475542
1.6141736830477276,0.8972510396537503
5.466046074097176,-0.7169270068027582
1.1307529861762755,1.04809117437723
2.8372019244883484,0.33478373079421553
3.375180580074336,-0.37730113585821845
1.3688015917429661,1.022601729448904
5.365202930785534,-0.924234099613984
3.027488364364448,0.08203108702688232
1.1838700730952787,0.9264965914998964
0.5723364788129105,0.6273361828159048
5.960921387983872,-0.17890545377996653
1.2165421091695696,0.9094232141580681
1.5355073152515886,0.9496160671231832
4.620690328535843,-0.9615660381260095
0.4109195884407456,0.39320249023746984
0.4507205087561867,0.4179155899720096
3.8778014947922017,-0.667068957036859
1.2493660770186321,0.8398262766261413
6.2352479457370995,-0.0667241005471562
2.1640356462138777,0.9100750084368031
4.3843805994090435,-1.0616331100232321
1.7144878226324776,1.0310051350446827
6.257296756394207,-0.0775961349200219
0.5467340951930875,0.474121198414716
5.203164997357472,-0.8984116178512012
6.24720505214687,0.04178221901049296
0.05008880647773008,-0.08306208525220282
0.2828478705595848,0.22696297668447613
4.5181912198413,-0.8253313809048478
0.4116175285761842,0.4184452895145634
5.350171309690683,-0.7486828896410377
2.4172412223590007,0.4876361668613248
4.514451684393114,-0.8517198075991554
6.0891096791224415,-0.18320244283599635
5.690892193994837,-0.4819790442436078
4.837001493873807,-1.0338408609000893
4.191742844054066,-0.9869112052504155
5.239056964624856,-0.9319707524786367
0.5776476219982101,0.5405616937204035
6.006687900404671,-0.13307246895587274
0.9436231302634458,0.8835392039427753
0.7920211816024645,0.7662561551803092
5.3848311614685604,-0.8671192836378406
1.2657570974816053,1.1688834175250078
1.092635457859001,0.8952442938033724
3.5459837771067786,-0.4189000044025585
5.46114290417574,-0.7317499954667344
4.822237340241332,-1.0031014649458776
4.930681297985892,-0.913139595112664
1.929175757506281,0.8979531509363308
4.883471415282399,-0.8277944701447881
2.1935729150572545,1.1789642107850238
3.589828223977491,-0.6634914713596444
0.9303156389221683,0.9285364455651034
6.229722748553457,0.010508054598830197
3.5448554691935446,-0.5351766993118091
2.693735435753433,0.39026442888319446
4.794856261893576,-1.0340806849219653
4.627322328025669,-1.1159792458851163
3.3334254136037087,-0.23721361789549217
0.8045289874516462,0.7685298917933253
1.8751684378295908,0.7301299876025229
2.7624269448194516,0.3613494951458154
5.100671206440749,-0.9473672162060677
4.3688832165394205,-1.0171849735006655
5.590093961211889,-0.40149837673943994
2.4539658205611836,0.5693097138055642
5.90658602176145,-0.35239392363568284
2.877934165648018,0.253888741827205
2.618045684279489,0.5380771555304736
5.025448730443602,-0.8881350080596684
0.5135279167645432,0.38160555036107613
3.1329398021246417,-0.01628916021371911
3.177683418159867,-0.059098526517066145
5.944664829638892,-0.3366143318958776
5.3423463824048865,-0.7941327122884886
6.075688543042792,-0.242607362784253
3.951518473486194,-0.7988550321309621
4.951224727182037,-0.8624260734591906
2.8466574103490396,0.21461922029433528
3.1478158842539306,0.03297621751424311
2.9466384530291765,0.24378226400365194
3.59481551535238,-0.48515773707024573
2.7087865407276706,0.42040827627778754
4.728754154332815,-0.9844026822723905
0.5728454943229692,0.6026225248290048
2.262089479331648,0.7239811130213423
4.437934155168079,-1.0001059898406974
4.697756819228171,-0.9319704191573783
4.391205321816486,-0.9006989314118853
2.5736212340399365,0.5322426879146814
1.690192488129478,0.9950102101389893
5.041867513614098,-1.0921039075881818
2.8772569348903287,0.178089331552778
3.6442258494778734,-0.7108567182232208
5.554590871271532,-0.9434963520719872
1.0499960677494746,0.9227399623721853
5.773194503223666,-0.46578902570829117
3.7588350916612576,-0.5297533818536065
0.6800014186729264,0.7677869925695455
5.112579619990176,-1.0349350167925297
5.140778075208786,-0.8733321333853316
1.0565236865998007,0.859489276988001
3.258684724403767,0.04161266816316972
2.190819070980417,0.7967929743275924
5.399261367521124,-0.6511837918575043
2.369638612073443,0.5706957474645653
5.591533333180203,-0.6204585511205839
5.392851390588025,-0.739035421503439
3.453992567331405,-0.15798008383185996
4.89251020852938,-0.973160125663798
4.61355276101823,-0.8411689028540316
0.9283003595798136,0.809611947028669
0.0002707127398994644,-0.14905804446435328
3.9309303575012895,-0.773870720489409
5.20440365970904,-1.0437336602484852
0.01803505389109581,-0.026088825729270564
3.437896636612527,-0.2941990909480504
5.283301257041757,-0.756091592732782
2.7494898362073474,0.38151680694239587
0.5532004300016252,0.4554837409541673
2.4646997367319656,0.6251696781192866
0.4880373498455384,0.6847152201820961
5.948570266926481,-0.4830560421847969
2.8612260405948753,0.1469060886877804
5.538106841414988,-0.48989197847652477
1.7029216552949147,1.002234023055236
2.907823085034536,0.1516608605865199
1.1354270434962723,0.7647488031081026
